Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST
80,2016,Blake Bell (KC),4,9,85,21.3,45,2,0,0,0,0,0,13,8.5,0.7,0.1%
58,2015,Blake Bell (KC),15,25,186,12.4,48,3,0,0,0,0,0,14,18.6,1.3,0.1%
57,2021,Blake Jarwin (FA),11,17,96,8.7,20,1,2,0,0,0,0,8,21.6,2.7,4.0%
107,2020,Blake Jarwin (FA),1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,4.0%
25,2019,Blake Jarwin (FA),31,41,365,11.8,42,11,3,0,0,0,0,16,54.5,3.4,4.0%
26,2018,Blake Jarwin (FA),27,36,307,11.4,39,5,3,0,0,0,0,16,48.7,3.0,4.0%
118,2017,Blake Jarwin (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%
29,2010,Bo Scaife (FA),36,52,318,8.8,30,0,4,0,0,0,1,13,53.8,4.1,0.0%
24,2009,Bo Scaife (FA),45,70,440,9.8,27,0,1,0,0,0,1,13,48.0,3.7,0.0%
25,2008,Bo Scaife (FA),45,6,407,9.0,26,0,1,0,0,0,0,12,46.7,3.9,0.0%
30,2007,Bo Scaife (FA),24,0,196,8.2,21,0,1,0,0,0,0,8,25.6,3.2,0.0%
18,2006,Bo Scaife (FA),29,0,370,12.8,34,0,2,1,13,1,0,12,56.3,4.7,0.0%
29,2005,Bo Scaife (FA),37,0,273,7.4,19,0,2,0,0,0,0,13,39.3,3.0,0.0%
23,2009,Bobby Wade (FA),36,74,367,10.2,25,0,2,3,11,0,0,12,49.8,4.2,0.0%
16,2008,Bobby Wade (FA),40,0,493,12.3,59,0,2,0,0,0,0,12,61.3,5.1,0.0%
25,2007,Bobby Wade (FA),24,12,284,11.8,40,0,0,1,-9,0,0,8,27.5,3.4,0.0%
17,2006,Bobby Wade (FA),33,0,461,14.0,25,0,2,0,0,0,0,16,58.1,3.6,0.0%
57,2005,Bobby Wade (FA),14,2,120,8.6,17,0,0,1,1,0,0,14,12.1,0.9,0.0%
21,2004,Bobby Wade (FA),42,89,481,11.5,40,0,0,12,76,0,1,16,53.7,3.4,0.0%
64,2003,Bobby Wade (FA),12,18,137,11.4,24,0,0,5,14,0,1,10,13.1,1.3,0.0%
26,2004,Boo Williams (FA),33,75,362,11.0,22,0,2,0,0,0,1,15,46.2,3.1,0.0%
4,2003,Boo Williams (FA),41,62,436,10.6,31,0,5,0,0,0,0,15,73.6,4.9,0.0%
35,2002,Boo Williams (FA),13,31,143,11.0,32,0,2,0,0,0,0,12,28.3,2.4,0.0%
100,2008,Brad Cieslak (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
82,2006,Brad Cieslak (FA),6,0,46,7.7,13,0,0,0,0,0,0,4,4.6,1.2,0.0%
210,2021,Brad Cottam (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
124,2013,Brad Smelley (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
105,2012,Brad Smelley (FA),1,1,3,3.0,3,0,0,0,0,0,0,2,0.3,0.2,0.0%
104,2009,Brad St. Louis (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
105,2008,Brad St. Louis (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
108,2005,Brad St. Louis (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
113,2004,Brad St. Louis (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
107,2003,Brad St. Louis (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
108,2002,Brad St. Louis (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
92,2003,Bradford Banta (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
95,2002,Bradford Banta (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
135,2016,Braedon Bowman (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
124,2012,Brandon Barden (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
84,2016,Brandon Bostick (FA),8,11,63,7.9,14,0,0,0,0,0,0,16,6.3,0.4,0.2%
84,2014,Brandon Bostick (FA),2,4,3,1.5,2,0,1,0,0,0,0,13,6.3,0.5,0.2%
58,2013,Brandon Bostick (FA),7,14,120,17.1,26,4,1,0,0,0,0,11,18.0,1.6,0.2%
111,2020,Brandon Dillon (FA),1,1,6,6.0,6,0,0,0,0,0,0,3,0.6,0.2,0.0%
124,2019,Brandon Dillon (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
68,2010,Brandon Manumaleuna (FA),5,7,43,8.6,16,0,1,0,0,0,0,9,10.3,1.1,0.0%
91,2009,Brandon Manumaleuna (FA),5,7,13,2.6,11,0,0,0,0,0,0,7,1.3,0.2,0.0%
42,2008,Brandon Manumaleuna (FA),11,0,107,9.7,17,0,2,0,0,0,0,10,22.7,2.3,0.0%
74,2007,Brandon Manumaleuna (FA),6,3,37,6.2,12,0,0,0,0,0,0,6,3.7,0.6,0.0%
42,2006,Brandon Manumaleuna (FA),14,0,91,6.5,19,0,3,1,1,0,0,8,27.2,3.4,0.0%
47,2005,Brandon Manumaleuna (FA),13,0,129,9.9,33,0,1,1,2,0,0,12,19.1,1.6,0.0%
47,2004,Brandon Manumaleuna (FA),15,21,174,11.6,48,0,1,0,0,0,0,15,23.4,1.6,0.0%
29,2003,Brandon Manumaleuna (FA),29,45,238,8.2,39,0,2,4,15,0,0,16,37.3,2.3,0.0%
49,2002,Brandon Manumaleuna (FA),8,14,106,13.3,27,0,1,0,0,0,0,10,16.6,1.7,0.0%
66,2016,Brandon Myers (FA),7,14,59,8.4,12,0,1,0,0,0,0,16,13.9,0.9,0.0%
74,2015,Brandon Myers (FA),12,17,127,10.6,17,0,0,0,0,0,0,11,12.7,1.2,0.0%
56,2014,Brandon Myers (FA),22,32,190,8.6,26,3,0,0,0,0,0,14,19.0,1.4,0.0%
18,2013,Brandon Myers (FA),47,75,522,11.1,27,9,4,0,0,0,0,16,76.2,4.8,0.0%
10,2012,Brandon Myers (FA),79,105,806,10.2,29,9,4,0,0,0,0,16,104.6,6.5,0.0%
54,2011,Brandon Myers (FA),16,27,151,9.4,24,0,0,0,0,0,0,16,15.1,0.9,0.0%
72,2010,Brandon Myers (FA),12,16,80,6.7,16,0,0,0,0,0,0,15,8.0,0.5,0.0%
89,2009,Brandon Myers (FA),4,6,19,4.8,6,0,0,0,0,0,0,11,1.9,0.2,0.0%
75,2015,Brandon Pettigrew (FA),7,15,67,9.6,21,1,1,0,0,0,0,8,12.7,1.6,0.0%
83,2014,Brandon Pettigrew (FA),10,15,70,7.0,13,0,0,0,0,0,0,14,7.0,0.5,0.0%
32,2013,Brandon Pettigrew (FA),41,63,416,10.1,31,5,2,0,0,0,1,14,51.6,3.7,0.0%
22,2012,Brandon Pettigrew (FA),59,102,567,9.6,24,3,3,0,0,0,2,14,70.7,5.1,0.0%
12,2011,Brandon Pettigrew (FA),83,126,777,9.4,27,0,5,0,0,0,0,16,107.7,6.7,0.0%
13,2010,Brandon Pettigrew (FA),71,111,722,10.2,35,0,4,0,0,0,0,16,96.2,6.0,0.0%
26,2009,Brandon Pettigrew (FA),30,54,346,11.5,30,0,2,0,0,0,0,11,46.6,4.2,0.0%
73,2017,Brandon Williams (FA),13,17,121,9.3,32,2,0,0,0,0,0,14,12.1,0.9,0.0%
91,2016,Brandon Williams (FA),2,3,36,18.0,20,1,0,0,0,0,0,16,3.6,0.2,0.0%
113,2015,Brandon Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
91,2014,Brandon Williams (FA),4,8,44,11.0,16,0,0,0,0,0,0,14,4.4,0.3,0.0%
119,2013,Brandon Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
59,2017,Brent Celek (FA),13,24,130,10.0,28,1,1,0,0,0,0,16,19.0,1.2,0.0%
61,2016,Brent Celek (FA),14,19,155,11.1,24,2,0,0,0,0,0,16,15.5,1.0,0.0%
27,2015,Brent Celek (FA),27,35,398,14.7,60,6,3,0,0,0,0,16,57.8,3.6,0.0%
35,2014,Brent Celek (FA),32,51,340,10.6,37,6,1,0,0,0,1,16,38.0,2.4,0.0%
15,2013,Brent Celek (FA),32,51,502,15.7,42,13,6,0,0,0,1,16,84.2,5.3,0.0%
21,2012,Brent Celek (FA),57,88,684,12.0,34,10,1,0,0,0,1,15,72.4,4.8,0.0%
10,2011,Brent Celek (FA),62,97,811,13.1,73,0,5,0,0,0,0,16,111.1,6.9,0.0%
19,2010,Brent Celek (FA),42,79,511,12.2,65,0,4,0,0,0,0,16,75.1,4.7,0.0%
4,2009,Brent Celek (FA),76,112,971,12.8,47,0,8,0,0,0,0,16,145.1,9.1,0.0%
29,2008,Brent Celek (FA),27,8,318,11.8,44,0,1,0,0,0,0,16,37.8,2.4,0.0%
31,2007,Brent Celek (FA),16,4,178,11.1,29,0,1,0,0,0,0,16,23.8,1.5,0.0%
115,2014,Brett Brackett (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
91,2005,Brett Pierce (FA),2,0,15,7.5,10,0,0,0,0,0,0,5,1.5,0.3,0.0%
109,2004,Brett Pierce (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
44,2021,Brevin Jordan (HOU),20,28,178,8.9,27,2,3,0,0,0,0,8,35.8,4.5,2.5%
113,2012,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
124,2011,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
114,2010,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
105,2009,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
106,2008,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
107,2007,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
111,2006,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
109,2005,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%
114,2004,Brian Jennings (FA),0,1,0,0.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0%
106,2003,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
109,2002,Brian Jennings (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
75,2005,Brian Jones (FA),3,2,49,16.3,41,0,0,0,0,0,0,8,4.9,0.6,0.0%
53,2004,Brian Jones (FA),6,19,87,14.5,26,0,1,0,0,0,0,10,16.7,1.7,0.0%
103,2006,Brian Kozlowski (FA),1,0,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.0%
83,2005,Brian Kozlowski (FA),2,0,26,13.0,18,0,0,0,0,0,0,4,2.6,0.7,0.0%
90,2004,Brian Kozlowski (FA),3,6,29,9.7,13,0,0,0,0,0,0,6,2.9,0.5,0.0%
74,2003,Brian Kozlowski (FA),10,27,87,8.7,19,0,0,0,0,0,1,15,6.7,0.4,0.0%
73,2002,Brian Kozlowski (FA),6,9,59,9.8,14,0,0,0,0,0,0,10,5.9,0.6,0.0%
105,2015,Brian Leonhardt (FA),1,1,4,4.0,4,0,0,0,0,0,0,4,0.4,0.1,0.0%
76,2014,Brian Leonhardt (FA),6,8,35,5.8,12,0,1,0,0,0,0,12,9.5,0.8,0.0%
166,2019,Brian Parker (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
105,2018,Brian Parker (FA),5,10,33,6.6,11,0,0,0,0,0,0,13,3.3,0.3,0.0%
104,2015,Brian Parker (FA),1,2,6,6.0,6,0,0,0,0,0,0,9,0.6,0.1,0.0%
155,2021,Briley Moore (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
54,2021,Brock Wright (DET),12,17,117,9.8,36,3,2,0,0,0,0,8,23.7,3.0,0.0%
82,2011,Brody Eldridge (FA),9,10,45,5.0,8,0,0,0,0,0,0,13,4.5,0.3,0.0%
88,2010,Brody Eldridge (FA),5,9,39,7.8,10,0,0,0,0,0,0,14,3.9,0.3,0.0%
150,2019,Bronson Kaufusi (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
138,2018,Bronson Kaufusi (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
144,2017,Bronson Kaufusi (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
116,2020,Bruce Miller (FA),1,2,2,2.0,2,0,0,0,0,0,0,8,0.2,0.0,0.0%
53,2015,Bruce Miller (FA),10,14,135,13.5,52,2,0,6,14,1,0,16,20.9,1.3,0.0%
48,2014,Bruce Miller (FA),18,25,189,10.5,22,2,2,6,9,0,1,16,29.8,1.9,0.0%
50,2013,Bruce Miller (FA),25,36,243,9.7,43,2,0,7,13,0,0,14,25.6,1.8,0.0%
63,2012,Bruce Miller (FA),12,13,84,7.0,26,1,0,5,18,0,0,16,10.2,0.6,0.0%
55,2011,Bruce Miller (FA),11,15,83,7.5,30,0,1,4,8,0,0,15,15.1,1.0,0.0%
66,2007,Bryan Fletcher (FA),4,0,58,14.5,21,0,0,0,0,0,0,2,5.8,2.9,0.0%
35,2006,Bryan Fletcher (FA),18,0,202,11.2,26,0,2,0,0,0,0,10,32.2,3.2,0.0%
31,2005,Bryan Fletcher (FA),18,0,202,11.2,23,0,3,0,0,0,0,10,38.2,3.8,0.0%
110,2021,Brycen Hopkins (LAR),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.1%
139,2020,Brycen Hopkins (LAR),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.1%
99,2008,Bubba Franks (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
38,2007,Bubba Franks (FA),14,0,90,6.4,12,0,2,0,0,0,0,5,21.0,4.2,0.0%
44,2006,Bubba Franks (FA),25,0,232,9.3,19,0,0,0,0,0,0,11,23.2,2.1,0.0%
38,2005,Bubba Franks (FA),25,0,207,8.3,24,0,1,0,0,0,0,7,26.7,3.8,0.0%
11,2004,Bubba Franks (FA),34,48,361,10.6,29,0,7,0,0,0,0,16,78.1,4.9,0.0%
17,2003,Bubba Franks (FA),30,44,241,8.0,24,0,4,0,0,0,0,15,52.1,3.5,0.0%
5,2002,Bubba Franks (FA),54,71,442,8.2,20,0,7,0,0,0,0,16,91.4,5.7,0.0%
98,2008,Buck Ortega (FA),1,1,3,3.0,3,0,0,0,0,0,0,5,0.3,0.1,0.0%
226,2021,Bug Howard (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
82,2003,Byron Chamberlain (FA),4,4,29,7.3,15,0,0,0,0,0,0,3,2.9,1.0,0.0%
26,2002,Byron Chamberlain (FA),34,50,389,11.4,61,0,0,0,0,0,0,13,38.9,3.0,0.0%
72,2017,C.J. Fiedorowicz (FA),14,22,127,9.1,15,0,0,0,0,0,0,5,12.7,2.5,0.0%
17,2016,C.J. Fiedorowicz (FA),54,89,559,10.4,26,5,4,0,0,0,0,15,79.9,5.3,0.0%
54,2015,C.J. Fiedorowicz (FA),17,24,167,9.8,25,1,1,0,0,0,1,16,20.7,1.3,0.0%
77,2014,C.J. Fiedorowicz (FA),4,7,28,7.0,9,0,1,0,0,0,0,15,8.8,0.6,0.0%
17,2021,C.J. Uzomah (NYJ),49,63,493,10.1,55,13,5,0,0,0,0,16,79.3,5.0,1.7%
70,2020,C.J. Uzomah (NYJ),8,11,87,10.9,23,1,1,0,0,0,0,2,14.7,7.4,1.7%
41,2019,C.J. Uzomah (NYJ),27,40,242,9.0,36,3,2,0,0,0,0,16,36.2,2.3,1.7%
19,2018,C.J. Uzomah (NYJ),43,64,439,10.2,29,6,3,0,0,0,0,16,61.9,3.9,1.7%
65,2017,C.J. Uzomah (NYJ),10,15,92,9.2,21,2,1,0,0,0,0,14,15.2,1.1,1.7%
44,2016,C.J. Uzomah (NYJ),25,38,234,9.4,54,2,1,0,0,0,0,10,29.4,2.9,1.7%
106,2015,C.J. Uzomah (NYJ),1,1,4,4.0,4,0,0,0,0,0,0,5,0.4,0.1,1.7%
158,2021,Cade Otton (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
120,2020,Caleb Wilson (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
28,2021,Cameron Brate (TB),30,57,245,8.2,18,0,4,0,0,0,0,16,48.5,3.0,5.3%
38,2020,Cameron Brate (TB),28,34,282,10.1,25,2,2,0,0,0,0,16,40.2,2.5,5.3%
24,2019,Cameron Brate (TB),36,55,311,8.6,37,2,4,0,0,0,0,16,55.1,3.4,5.3%
18,2018,Cameron Brate (TB),30,49,289,9.6,21,2,6,0,0,0,1,16,62.9,3.9,5.3%
8,2017,Cameron Brate (TB),48,77,591,12.3,35,5,6,0,0,0,0,16,95.1,5.9,5.3%
6,2016,Cameron Brate (TB),57,81,660,11.6,38,5,8,0,0,0,0,15,114.0,7.6,5.3%
35,2015,Cameron Brate (TB),23,30,288,12.5,46,5,3,0,0,0,0,14,46.8,3.3,5.3%
101,2014,Cameron Brate (TB),1,1,17,17.0,17,0,0,0,0,0,0,5,1.7,0.3,5.3%
65,2005,Cameron Cleeland (FA),5,0,17,3.4,9,0,1,0,0,0,0,4,7.7,1.9,0.0%
79,2004,Cameron Cleeland (FA),7,12,57,8.1,15,0,0,1,-2,0,0,8,5.5,0.7,0.0%
56,2003,Cameron Cleeland (FA),10,16,145,14.5,29,0,0,2,-5,0,0,10,14.0,1.4,0.0%
47,2002,Cameron Cleeland (FA),16,21,112,7.0,22,0,1,0,0,0,0,8,17.2,2.2,0.0%
74,2011,Cameron Morrah (FA),6,13,74,12.3,21,0,0,1,1,0,0,9,7.5,0.8,0.0%
64,2010,Cameron Morrah (FA),9,18,117,13.0,36,0,0,0,0,0,0,15,11.7,0.8,0.0%
100,2009,Cameron Morrah (FA),1,1,3,3.0,3,0,0,0,0,0,0,3,0.3,0.1,0.0%
121,2019,Carson Meier (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
68,2008,Casey Cramer (FA),2,0,3,1.5,2,0,1,0,0,0,0,4,6.3,1.6,0.0%
100,2007,Casey Cramer (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
99,2006,Casey Cramer (FA),2,0,8,4.0,6,0,0,0,0,0,0,10,0.8,0.1,0.0%
110,2004,Casey Cramer (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
100,2002,Casey Crawford (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
62,2009,Casey Fitzsimmons (FA),18,27,128,7.1,12,0,0,0,0,0,1,11,10.8,1.0,0.0%
66,2008,Casey Fitzsimmons (FA),7,0,48,6.9,14,0,0,0,0,0,0,7,6.8,1.0,0.0%
75,2007,Casey Fitzsimmons (FA),4,0,36,9.0,12,0,0,0,0,0,0,7,3.6,0.5,0.0%
73,2006,Casey Fitzsimmons (FA),7,0,71,10.1,18,0,0,0,0,0,0,7,7.1,1.0,0.0%
59,2005,Casey Fitzsimmons (FA),10,1,45,4.5,11,0,1,0,0,0,0,10,10.5,1.1,0.0%
67,2004,Casey Fitzsimmons (FA),10,14,103,10.3,27,0,0,0,0,0,0,15,10.3,0.7,0.0%
37,2003,Casey Fitzsimmons (FA),23,40,160,7.0,22,0,2,0,0,0,0,13,28.0,2.2,0.0%
104,2021,Cethan Carter (MIA),2,2,16,8.0,8,0,0,0,0,0,0,8,1.6,0.2,0.0%
87,2020,Cethan Carter (MIA),5,7,53,10.6,24,2,0,0,0,0,0,15,5.3,0.4,0.0%
86,2019,Cethan Carter (MIA),2,3,13,6.5,8,0,1,0,0,0,0,15,7.3,0.5,0.0%
117,2017,Cethan Carter (MIA),0,1,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
68,2005,Chad Lewis (FA),5,0,64,12.8,17,0,0,0,0,0,0,5,6.4,1.3,0.0%
27,2004,Chad Lewis (FA),29,46,267,9.2,21,0,3,0,0,0,0,13,44.7,3.4,0.0%
30,2003,Chad Lewis (FA),23,40,293,12.7,29,0,1,0,0,0,0,15,35.3,2.4,0.0%
15,2002,Chad Lewis (FA),42,67,398,9.5,30,0,3,0,0,0,2,15,57.8,3.9,0.0%
45,2019,Charles Clay (FA),18,24,237,13.2,47,6,1,0,0,0,0,15,29.7,2.0,0.0%
65,2018,Charles Clay (FA),21,36,184,8.8,21,2,0,0,0,0,1,13,16.4,1.3,0.0%
19,2017,Charles Clay (FA),49,74,558,11.4,44,7,2,0,0,0,0,13,67.8,5.2,0.0%
18,2016,Charles Clay (FA),57,87,552,9.7,40,4,4,0,0,0,0,15,79.2,5.3,0.0%
20,2015,Charles Clay (FA),51,77,528,10.4,40,9,3,0,0,0,0,13,70.8,5.4,0.0%
16,2014,Charles Clay (FA),58,84,605,10.4,41,9,3,0,0,0,0,14,78.5,5.6,0.0%
7,2013,Charles Clay (FA),69,102,759,11.0,67,10,6,7,15,1,0,16,119.4,7.5,0.0%
43,2012,Charles Clay (FA),18,33,212,11.8,31,4,2,0,0,0,0,14,33.2,2.4,0.0%
38,2011,Charles Clay (FA),16,25,233,14.6,46,0,3,0,0,0,0,14,41.3,3.0,0.0%
114,2019,Charles Jones (FA),1,1,5,5.0,5,0,0,0,0,0,0,4,0.5,0.1,0.0%
199,2021,Charlie Kolar (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
86,2021,Charlie Woerner (SF),5,6,52,10.4,27,1,0,0,0,0,0,8,5.2,0.7,0.0%
96,2020,Charlie Woerner (SF),3,4,36,12.0,18,0,0,0,0,0,0,14,3.6,0.3,0.0%
129,2021,Chase Allen (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
119,2016,Chase Coffman (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
70,2015,Chase Coffman (FA),8,11,71,8.9,16,0,1,0,0,0,0,2,13.1,6.6,0.0%
69,2014,Chase Coffman (FA),6,14,64,10.7,18,0,1,0,0,0,0,13,12.4,1.0,0.0%
126,2013,Chase Coffman (FA),0,2,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%
96,2012,Chase Coffman (FA),1,1,12,12.0,12,0,0,0,0,0,0,5,1.2,0.2,0.0%
92,2010,Chase Coffman (FA),3,5,30,10.0,14,0,0,0,0,0,0,6,3.0,0.5,0.0%
44,2014,Chase Ford (FA),23,35,258,11.2,22,3,1,0,0,0,0,11,31.8,2.9,0.0%
60,2013,Chase Ford (FA),11,16,133,12.1,37,2,0,0,0,0,0,9,13.3,1.5,0.0%
149,2021,Chigoziem Okonkwo (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
55,2010,Chris Baker (FA),9,19,116,12.9,44,0,1,0,0,0,0,13,17.6,1.4,0.0%
44,2009,Chris Baker (FA),14,19,142,10.1,36,0,2,0,0,0,0,12,26.2,2.2,0.0%
53,2008,Chris Baker (FA),15,5,125,8.3,19,0,0,0,0,0,0,10,12.5,1.3,0.0%
23,2007,Chris Baker (FA),17,3,177,10.4,18,0,2,0,0,0,0,8,29.7,3.7,0.0%
20,2006,Chris Baker (FA),31,0,300,9.7,28,0,4,0,0,0,0,16,54.0,3.4,0.0%
34,2005,Chris Baker (FA),18,3,269,14.9,47,0,1,0,0,0,0,8,32.9,4.1,0.0%
32,2004,Chris Baker (FA),18,29,182,10.1,23,0,4,0,0,0,1,13,40.2,3.1,0.0%
59,2003,Chris Baker (FA),14,18,137,9.8,24,0,0,0,0,0,0,12,13.7,1.1,0.0%
83,2002,Chris Baker (FA),2,3,14,7.0,10,0,0,0,0,0,0,5,1.4,0.3,0.0%
100,2012,Chris Cooley (FA),1,3,8,8.0,8,0,0,0,0,0,0,3,0.8,0.3,0.0%
76,2011,Chris Cooley (FA),8,13,65,8.1,17,0,0,2,3,0,0,5,6.8,1.4,0.0%
7,2010,Chris Cooley (FA),77,126,849,11.0,35,0,3,0,0,0,1,16,102.9,6.4,0.0%
27,2009,Chris Cooley (FA),29,45,332,11.4,25,0,2,0,0,0,0,7,45.2,6.5,0.0%
12,2008,Chris Cooley (FA),66,10,670,10.2,28,0,1,0,0,0,0,12,73.0,6.1,0.0%
12,2007,Chris Cooley (FA),27,0,277,10.3,28,0,5,0,0,0,0,8,59.7,7.5,0.0%
5,2006,Chris Cooley (FA),57,0,734,12.9,66,0,6,0,0,0,0,16,111.4,7.0,0.0%
6,2005,Chris Cooley (FA),71,11,774,10.9,32,0,7,0,0,0,0,16,119.4,7.5,0.0%
15,2004,Chris Cooley (FA),37,63,314,8.5,31,0,6,0,0,0,0,16,67.4,4.2,0.0%
66,2015,Chris Gragg (FA),12,20,150,12.5,29,1,0,0,0,0,0,13,15.0,1.2,0.0%
73,2014,Chris Gragg (FA),7,10,48,6.9,14,0,1,0,0,0,0,10,10.8,1.1,0.0%
65,2013,Chris Gragg (FA),5,7,53,10.6,28,1,1,0,0,0,0,9,11.3,1.3,0.0%
77,2021,Chris Herndon IV (FA),4,7,40,10.0,17,0,1,0,0,0,0,6,10.0,1.7,0.0%
34,2020,Chris Herndon IV (FA),31,46,287,9.3,26,3,3,0,0,0,2,16,42.7,2.7,0.0%
112,2019,Chris Herndon IV (FA),1,2,7,7.0,7,0,0,0,0,0,0,2,0.7,0.4,0.0%
15,2018,Chris Herndon IV (FA),39,56,502,12.9,32,10,4,0,0,0,0,16,74.2,4.6,0.0%
81,2003,Chris Luzar (FA),3,4,30,10.0,21,0,0,0,0,0,0,4,3.0,0.8,0.0%
90,2002,Chris Luzar (FA),1,2,5,5.0,5,0,0,0,0,0,0,4,0.5,0.1,0.0%
67,2021,Chris Manhertz (JAC),6,9,71,11.8,22,1,1,0,0,0,0,10,13.1,1.3,0.0%
88,2020,Chris Manhertz (JAC),6,8,52,8.7,17,0,0,0,0,0,0,16,5.2,0.3,0.0%
108,2019,Chris Manhertz (JAC),1,1,11,11.0,11,0,0,0,0,0,0,15,1.1,0.1,0.0%
76,2018,Chris Manhertz (JAC),2,5,52,26.0,50,4,1,0,0,0,0,16,11.2,0.7,0.0%
103,2017,Chris Manhertz (JAC),2,4,17,8.5,11,0,0,0,0,0,0,16,1.7,0.1,0.0%
107,2016,Chris Manhertz (JAC),1,1,10,10.0,10,0,0,0,0,0,0,7,1.0,0.1,0.0%
83,2021,Chris Myarick (NYG),3,6,17,5.7,10,0,1,0,0,0,0,5,7.7,1.5,0.0%
138,2020,Chris Myarick (NYG),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
109,2014,Chris Pantale (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
79,2007,Christian Fauria (FA),2,0,19,9.5,11,0,0,0,0,0,0,2,1.9,1.0,0.0%
94,2006,Christian Fauria (FA),2,0,17,8.5,11,0,0,0,0,0,0,3,1.7,0.6,0.0%
